cond,target,dset,xset,anchor,pseudo,r,resid,iw,lam,rmse,rmse_split_sd,rmse_ens,bias,n,n_blocks,n_split,n_seed,fit_s,rmse_cc,n_cc,regime,family_tag
covonly,Canada,alaska,x25,stefan,const,10.0,catboost_lo,0,1.0,38.39788888888889,1.5116146015779657,38.39454104322049,-20.093555555555554,374,19,3,3,1.1888888888888889,38.430898992160316,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,const_t,10.0,catboost_lo,0,0.0,29.73533333333333,2.187843306394068,29.735199689912818,-4.964333333333333,374,19,3,3,1.1444444444444446,29.760095685463657,373,main,analytic
covonly,Canada,alaska,x25,stefan,const_t,10.0,catboost_lo,0,0.25,30.323666666666668,2.321329863102901,30.323657921542786,-6.332888888888888,374,19,3,3,1.1444444444444446,30.34912924404597,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,const_t,10.0,catboost_lo,0,0.5,31.01177777777778,2.500390021428511,31.011293445752642,-7.701666666666667,374,19,3,3,1.1444444444444446,31.03728569555364,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,const_t,10.0,catboost_lo,0,0.75,31.792444444444442,2.7231743799660912,31.791319523832204,-9.070222222222222,374,19,3,3,1.1444444444444446,31.817774998930663,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1.0,32.65855555555556,2.9840916230596575,32.65680224172588,-10.439,374,19,3,3,1.1444444444444446,32.683662257648784,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,0.0,29.73533333333333,2.187843306394068,29.735199689912818,-4.964333333333333,374,19,3,3,1.2555555555555555,29.760095685463657,373,main,analytic
covonly,Canada,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,0.25,29.246333333333336,1.9510421431748837,29.245868100381255,-3.593,374,19,3,3,1.2555555555555555,29.270953888622433,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,0.5,28.849333333333334,1.7125622129818638,28.84721037600099,-2.221888888888889,374,19,3,3,1.2555555555555555,28.87367674891956,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,0.75,28.547666666666668,1.483258724715432,28.542609647250675,-0.8506666666666666,374,19,3,3,1.2555555555555555,28.571763753397164,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1.0,28.343555555555554,1.2869068140887847,28.334583187175692,0.5205555555555557,374,19,3,3,1.2555555555555555,28.367801503638344,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,0.0,29.73533333333333,2.187843306394068,29.735199689912818,-4.964333333333333,374,19,3,3,1.2555555555555555,29.760095685463657,373,main,analytic
covonly,Canada,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,0.25,28.009222222222224,2.257235411671477,28.007720273647717,0.16044444444444453,374,19,3,3,1.2555555555555555,28.032095695052934,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,0.5,27.609333333333336,2.4960650588031115,27.602426498030706,5.285222222222222,374,19,3,3,1.2555555555555555,27.630519948175834,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,0.75,28.580333333333332,3.021427109459665,28.564528215217468,10.409888888888888,374,19,3,3,1.2555555555555555,28.60048262846637,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1.0,30.784222222222223,3.8112494354554243,30.75794017153198,15.534777777777778,374,19,3,3,1.2555555555555555,30.80397061906334,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,0.0,29.73533333333333,2.187843306394068,29.735199689912818,-4.964333333333333,374,19,3,3,1.2777777777777777,29.760095685463657,373,main,analytic
covonly,Canada,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,0.25,29.41011111111111,1.9725920999011906,29.409828472784266,-4.343111111111111,374,19,3,3,1.2777777777777777,29.434854996332263,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,0.5,29.119555555555554,1.7488189771428084,29.11799422762553,-3.7221111111111114,374,19,3,3,1.2777777777777777,29.14374872856973,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,0.75,28.86366666666667,1.5179545813729447,28.860565307300874,-3.1009999999999995,374,19,3,3,1.2777777777777777,28.887695365432638,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1.0,28.644000000000002,1.2805011171846403,28.638320231437287,-2.479888888888889,374,19,3,3,1.2777777777777777,28.667522339732855,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.0,29.73533333333333,2.187843306394068,29.735199689912818,-4.964333333333333,374,19,3,3,1.1777777777777778,29.760095685463657,373,main,analytic
covonly,Canada,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.25,30.36433333333333,2.2764560175852293,30.36380535200713,-6.362888888888889,374,19,3,3,1.1777777777777778,30.389830788586483,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.5,31.096999999999998,2.414628358797913,31.094653685100084,-7.761,374,19,3,3,1.1777777777777778,31.122794353144446,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.75,31.925555555555558,2.5991813312257723,31.92045152092989,-9.159444444444444,374,19,3,3,1.1777777777777778,31.951623238688452,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1.0,32.842555555555556,2.825735230447572,32.83376660803697,-10.55788888888889,374,19,3,3,1.1777777777777778,32.868811290037534,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.0,29.73533333333333,2.187843306394068,29.735199689912818,-4.964333333333333,374,19,3,3,1.111111111111111,29.760095685463657,373,main,analytic
covonly,Canada,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.25,29.63722222222222,2.049373897162343,29.636977278902574,-4.963555555555556,374,19,3,3,1.111111111111111,29.66200452980514,373,main,zero_resid_shrink
covonly,Canada,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.5,29.543666666666667,1.9137495482255065,29.54267430382591,-4.962555555555556,374,19,3,3,1.111111111111111,29.568244090582095,373,main,zero_resid_shrink
covonly,Canada,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.75,29.454555555555554,1.7811701937937516,29.452350566590837,-4.962,374,19,3,3,1.111111111111111,29.478885645900352,373,main,zero_resid_shrink
covonly,Canada,alaska,x25,stefan,stefan,10.0,catboost_lo,0,1.0,29.370222222222225,1.6516927456176371,29.366065547122442,-4.961111111111111,374,19,3,3,1.111111111111111,29.39399952618447,373,main,zero_resid_shrink
covonly,Canada,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.0,29.73533333333333,2.187843306394068,29.735199689912818,-4.964333333333333,374,19,3,3,1.2444444444444445,29.760095685463657,373,main,analytic
covonly,Canada,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.25,29.91,2.0699803810127713,29.90993052592132,-5.69511111111111,374,19,3,3,1.2444444444444445,29.93519003699412,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.5,30.105,1.9479844569309197,30.10384914561364,-6.425999999999999,374,19,3,3,1.2444444444444445,30.1299323103583,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.75,30.319111111111113,1.8217027545474933,30.31653961136476,-7.156777777777777,374,19,3,3,1.2444444444444445,30.343888395334137,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,1.0,30.551666666666666,1.692488207738337,30.54756436112322,-7.887888888888889,374,19,3,3,1.2444444444444445,30.576601514169226,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,0.0,29.73533333333333,2.187843306394068,29.735199689912818,-4.964333333333333,374,19,3,3,1.1666666666666667,29.760095685463657,373,main,analytic
covonly,Canada,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,0.25,29.876777777777775,2.112497424938164,29.876688358348833,-5.908555555555555,374,19,3,3,1.1666666666666667,29.901877567256417,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,0.5,30.05066666666666,2.0502933936390653,30.05000412416039,-6.852777777777778,374,19,3,3,1.1666666666666667,30.075857985663816,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,0.75,30.256666666666664,2.001466573401726,30.25467567494402,-7.7973333333333334,374,19,3,3,1.1666666666666667,30.28154853571068,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,1.0,30.493444444444446,1.9655745366836792,30.490138514483874,-8.741555555555555,374,19,3,3,1.1666666666666667,30.518364272252455,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,0.0,29.73533333333333,2.187843306394068,29.735199689912818,-4.964333333333333,374,19,3,3,1.1444444444444446,29.760095685463657,373,main,analytic
covonly,Canada,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,0.25,29.80988888888889,2.0545343439257393,29.809716559755884,-5.4959999999999996,374,19,3,3,1.1444444444444446,29.834880416618905,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,0.5,29.896777777777775,1.9225797002214797,29.89601597564563,-6.027777777777778,374,19,3,3,1.1444444444444446,29.92176893883159,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,0.75,29.995666666666665,1.7926565017686296,29.993996384326962,-6.559444444444445,374,19,3,3,1.1444444444444446,30.020656156845423,373,main,formula_mix
covonly,Canada,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,1.0,30.106555555555556,1.6647477397603028,30.103545900748202,-7.091,374,19,3,3,1.1444444444444446,30.13142588151798,373,main,formula_mix
covonly,Greenland,alaska,x25,none,cci,10.0,catboost_lo,0,1.0,19.06233333333333,0.0,19.062315622965492,-19.06233333333333,1,1,2,3,1.1333333333333333,19.062315622965496,1,main,augment_direct
covonly,Greenland,alaska,x25,none,const,10.0,catboost_lo,0,1.0,16.741,0.0,16.74094263712565,-16.741,1,1,2,3,1.0666666666666669,16.740942637125652,1,main,augment_direct
covonly,Greenland,alaska,x25,none,const_t,10.0,catboost_lo,0,1.0,18.597333333333335,0.0,18.597284952799477,-18.597333333333335,1,1,2,3,1.1,18.59728495279948,1,main,augment_direct
covonly,Greenland,alaska,x25,none,edaphic_k2,10.0,catboost_lo,0,1.0,12.268666666666666,0.0,12.268563588460289,-12.268666666666666,1,1,2,3,1.1166666666666667,12.268563588460287,1,main,augment_direct
covonly,Greenland,alaska,x25,none,ku_cal,10.0,catboost_lo,0,1.0,15.509333333333332,0.0,15.50934855143229,-15.509333333333332,1,1,2,3,1.1333333333333333,15.509348551432291,1,main,augment_direct
covonly,Greenland,alaska,x25,none,ku_k2,10.0,catboost_lo,0,1.0,12.557333333333332,0.0,12.557621002197266,-12.557333333333332,1,1,2,3,1.1166666666666667,12.557621002197266,1,main,augment_direct
covonly,Greenland,alaska,x25,none,none,0.0,catboost_lo,0,1.0,16.362,0.0,16.362075805664062,-16.362,1,1,2,3,0.35,16.362075805664062,1,main,direct
covonly,Greenland,alaska,x25,none,shuffle,10.0,catboost_lo,0,1.0,18.597333333333335,0.0,18.597284952799477,-18.597333333333335,1,1,2,3,1.0833333333333333,18.59728495279948,1,main,augment_direct
covonly,Greenland,alaska,x25,none,stefan,10.0,catboost_lo,0,1.0,18.597333333333335,0.0,18.597284952799477,-18.597333333333335,1,1,2,3,1.1333333333333333,18.59728495279948,1,main,augment_direct
covonly,Greenland,alaska,x25,none,stefan_k2,10.0,catboost_lo,0,1.0,17.150666666666666,0.0,17.15077463785807,-17.150666666666666,1,1,2,3,1.1500000000000001,17.150774637858074,1,main,augment_direct
covonly,Greenland,alaska,x25,none,stefan_soil,10.0,catboost_lo,0,1.0,16.362,0.0,16.362075805664062,-16.362,1,1,2,3,0.3833333333333334,16.362075805664062,1,main,augment_direct
covonly,Greenland,alaska,x25,none,tddlin,10.0,catboost_lo,0,1.0,16.526,0.0,16.52613957722982,-16.526,1,1,2,3,1.1,16.526139577229817,1,main,augment_direct
covonly,Greenland,alaska,x25,stefan,cci,10.0,catboost_lo,0,0.0,30.899,0.0,30.899070739746094,-30.899,1,1,2,3,1.1166666666666667,30.899070739746094,1,main,analytic
covonly,Greenland,alaska,x25,stefan,cci,10.0,catboost_lo,0,0.25,29.469333333333335,0.0,29.469078302383423,-29.469333333333335,1,1,2,3,1.1166666666666667,29.469078302383423,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,cci,10.0,catboost_lo,0,0.5,28.039,0.0,28.039085865020752,-28.039,1,1,2,3,1.1166666666666667,28.039085865020752,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,cci,10.0,catboost_lo,0,0.75,26.608666666666664,0.0,26.60909342765808,-26.608666666666664,1,1,2,3,1.1166666666666667,26.60909342765808,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,cci,10.0,catboost_lo,0,1.0,25.179333333333336,0.0,25.17910099029541,-25.179333333333336,1,1,2,3,1.1166666666666667,25.17910099029541,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,const,10.0,catboost_lo,0,0.0,30.899,0.0,30.899070739746094,-30.899,1,1,2,3,1.0833333333333335,30.899070739746094,1,main,analytic
covonly,Greenland,alaska,x25,stefan,const,10.0,catboost_lo,0,0.25,29.564666666666668,0.0,29.56443760792414,-29.564666666666668,1,1,2,3,1.0833333333333335,29.564437607924145,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,const,10.0,catboost_lo,0,0.5,28.229666666666663,0.0,28.229804476102196,-28.229666666666663,1,1,2,3,1.0833333333333335,28.229804476102192,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,const,10.0,catboost_lo,0,0.75,26.895,0.0,26.895171344280243,-26.895,1,1,2,3,1.0833333333333335,26.895171344280243,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,const,10.0,catboost_lo,0,1.0,25.560333333333332,0.0,25.56053821245829,-25.560333333333332,1,1,2,3,1.0833333333333335,25.560538212458294,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,const_t,10.0,catboost_lo,0,0.0,30.899,0.0,30.899070739746094,-30.899,1,1,2,3,1.0666666666666667,30.899070739746094,1,main,analytic
covonly,Greenland,alaska,x25,stefan,const_t,10.0,catboost_lo,0,0.25,30.204666666666668,0.0,30.20453441143036,-30.204666666666668,1,1,2,3,1.0666666666666667,30.20453441143036,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,const_t,10.0,catboost_lo,0,0.5,29.51,0.0,29.509998083114624,-29.51,1,1,2,3,1.0666666666666667,29.509998083114624,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,const_t,10.0,catboost_lo,0,0.75,28.81533333333333,0.0,28.81546175479889,-28.81533333333333,1,1,2,3,1.0666666666666667,28.81546175479889,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1.0,28.121,0.0,28.120925426483154,-28.121,1,1,2,3,1.0666666666666667,28.120925426483154,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,0.0,30.899,0.0,30.899070739746094,-30.899,1,1,2,3,1.0666666666666667,30.899070739746094,1,main,analytic
covonly,Greenland,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,0.25,28.262333333333334,0.0,28.262317180633545,-28.262333333333334,1,1,2,3,1.0666666666666667,28.262317180633545,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,0.5,25.62566666666667,0.0,25.625563621520996,-25.62566666666667,1,1,2,3,1.0666666666666667,25.625563621520996,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,0.75,22.989,0.0,22.988810062408447,-22.989,1,1,2,3,1.0666666666666667,22.988810062408447,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1.0,20.352,0.0,20.3520565032959,-20.352,1,1,2,3,1.0666666666666667,20.3520565032959,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,0.0,30.899,0.0,30.899070739746094,-30.899,1,1,2,3,1.1166666666666667,30.899070739746094,1,main,analytic
covonly,Greenland,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,0.25,29.74533333333333,0.0,29.7452392578125,-29.74533333333333,1,1,2,3,1.1166666666666667,29.7452392578125,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,0.5,28.591333333333335,0.0,28.591407775878906,-28.591333333333335,1,1,2,3,1.1166666666666667,28.591407775878906,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,0.75,27.43766666666667,0.0,27.437576293945312,-27.43766666666667,1,1,2,3,1.1166666666666667,27.437576293945312,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1.0,26.283666666666665,0.0,26.28374481201172,-26.283666666666665,1,1,2,3,1.1166666666666667,26.28374481201172,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,0.0,30.899,0.0,30.899070739746094,-30.899,1,1,2,3,1.1,30.899070739746094,1,main,analytic
covonly,Greenland,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,0.25,28.875,0.0,28.87483994166056,-28.875,1,1,2,3,1.1,28.874839941660564,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,0.5,26.850666666666665,0.0,26.850609143575035,-26.850666666666665,1,1,2,3,1.1,26.85060914357503,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,0.75,24.826333333333334,0.0,24.826378345489502,-24.826333333333334,1,1,2,3,1.1,24.826378345489502,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1.0,22.802000000000003,0.0,22.80214754740397,-22.802000000000003,1,1,2,3,1.1166666666666667,22.802147547403973,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.0,30.899,0.0,30.899070739746094,-30.899,1,1,2,3,1.05,30.899070739746094,1,main,analytic
covonly,Greenland,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.25,30.204666666666668,0.0,30.20453441143036,-30.204666666666668,1,1,2,3,1.05,30.20453441143036,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.5,29.51,0.0,29.509998083114624,-29.51,1,1,2,3,1.05,29.509998083114624,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.75,28.81533333333333,0.0,28.81546175479889,-28.81533333333333,1,1,2,3,1.05,28.81546175479889,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1.0,28.121,0.0,28.120925426483154,-28.121,1,1,2,3,1.05,28.120925426483154,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.0,30.899,0.0,30.899070739746094,-30.899,1,1,2,3,1.0333333333333334,30.899070739746094,1,main,analytic
covonly,Greenland,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.25,30.204666666666668,0.0,30.20453441143036,-30.204666666666668,1,1,2,3,1.0333333333333334,30.20453441143036,1,main,zero_resid_shrink
covonly,Greenland,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.5,29.51,0.0,29.509998083114624,-29.51,1,1,2,3,1.0333333333333334,29.509998083114624,1,main,zero_resid_shrink
covonly,Greenland,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.75,28.81533333333333,0.0,28.81546175479889,-28.81533333333333,1,1,2,3,1.0333333333333334,28.81546175479889,1,main,zero_resid_shrink
covonly,Greenland,alaska,x25,stefan,stefan,10.0,catboost_lo,0,1.0,28.121,0.0,28.120925426483154,-28.121,1,1,2,3,1.0333333333333334,28.120925426483154,1,main,zero_resid_shrink
covonly,Greenland,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.0,30.899,0.0,30.899070739746094,-30.899,1,1,2,3,1.1,30.899070739746094,1,main,analytic
covonly,Greenland,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.25,28.409333333333333,0.0,28.409388780593872,-28.409333333333333,1,1,2,3,1.1,28.409388780593872,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.5,25.919333333333338,0.0,25.91970682144165,-25.919333333333338,1,1,2,3,1.1,25.91970682144165,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.75,23.430000000000003,0.0,23.43002486228943,-23.430000000000003,1,1,2,3,1.1,23.43002486228943,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,1.0,20.94033333333333,0.0,20.940342903137207,-20.94033333333333,1,1,2,3,1.1,20.940342903137207,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,0.0,30.899,0.0,30.899070739746094,-30.899,1,1,2,3,0.31666666666666665,30.899070739746094,1,main,analytic
covonly,Greenland,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,0.25,30.786333333333335,0.0,30.78607812523842,-30.786333333333335,1,1,2,3,0.31666666666666665,30.78607812523842,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,0.5,30.673000000000002,0.0,30.673085510730743,-30.673000000000002,1,1,2,3,0.31666666666666665,30.673085510730743,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,0.75,30.56,0.0,30.56009289622307,-30.56,1,1,2,3,0.31666666666666665,30.56009289622307,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,1.0,30.447,0.0,30.447100281715393,-30.447,1,1,2,3,0.31666666666666665,30.447100281715393,1,main,formula_mix
covonly,Greenland,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,0.0,30.899,0.0,30.899070739746094,-30.899,1,1,2,3,1.0666666666666669,30.899070739746094,1,main,analytic
covonly,Greenland,alaska,x25,stefan,tddlin,10.0,catboost_lo,0,0.25,28.514666666666667,0.0,28.51473299662272,-28.514666666666667,1,1,2,3,1.0666666666666669,28.514732996622723,1,main,formula_mix
